load_zone,TIMEPOINT,zone_demand_mw
Tianjin,2025.01.26.22,9721.909927288993
Tianjin,2025.01.26.23,9072.34449519852
Tianjin,2025.01.27.00,8601.291990307216
Tianjin,2025.01.27.01,8492.699876552504
Tianjin,2025.01.27.02,8299.959323768773
Tianjin,2025.01.27.03,8252.128380831216
Tianjin,2025.01.27.04,8184.363635243578
Tianjin,2025.01.27.05,8480.830504254869
Tianjin,2025.01.27.06,9024.429761477579
Tianjin,2025.01.27.07,9899.509312495864
Tianjin,2025.01.27.08,11096.25401864249
Tianjin,2025.01.27.09,11570.946602787191
Tianjin,2025.01.27.10,11889.331311670472
Tianjin,2025.01.27.11,11441.61466353692
Tianjin,2025.01.27.12,11571.04497662727
Tianjin,2025.01.27.13,11752.034798930548
Tianjin,2025.01.27.14,11865.617531290902
Tianjin,2025.01.27.15,11843.880620190117
Tianjin,2025.01.27.16,11751.355327356734
Tianjin,2025.01.27.17,11397.823474474391
Tianjin,2025.01.27.18,10895.03502499844
Tianjin,2025.01.27.19,11012.65924142698
Tianjin,2025.01.27.20,10790.649505174162
Tianjin,2025.01.27.21,10262.738156569161
Tianjin,2025.01.27.22,9721.909927288993
Tianjin,2025.01.27.23,9072.34449519852
Tianjin,2025.01.28.00,8601.291990307216
Tianjin,2025.01.28.01,8492.699876552504
Tianjin,2025.01.28.02,8299.959323768773
Tianjin,2025.01.28.03,8252.128380831216
Tianjin,2025.01.28.04,8184.363635243578
Tianjin,2025.01.28.05,8480.830504254869
Tianjin,2025.01.28.06,9024.429761477579
Tianjin,2025.01.28.07,9899.509312495864
Tianjin,2025.01.28.08,11096.25401864249
Tianjin,2025.01.28.09,11570.946602787191
Tianjin,2025.01.28.10,11889.331311670472
Tianjin,2025.01.28.11,11441.61466353692
Tianjin,2025.01.28.12,11571.04497662727
Tianjin,2025.01.28.13,11752.034798930548
Tianjin,2025.01.28.14,11865.617531290902
Tianjin,2025.01.28.15,11843.880620190117
Tianjin,2025.01.28.16,11751.355327356734
Tianjin,2025.01.28.17,11397.823474474391
Tianjin,2025.01.28.18,10895.03502499844
Tianjin,2025.01.28.19,11012.65924142698
Tianjin,2025.01.28.20,10790.649505174162
Tianjin,2025.01.28.21,10262.738156569161
Tianjin,2025.01.28.22,9721.909927288993
Tianjin,2025.01.28.23,9072.34449519852
West_Inner_Mongolia,2025.01.22.00,9264.889673319805
West_Inner_Mongolia,2025.01.22.01,9093.77470618893
West_Inner_Mongolia,2025.01.22.02,9051.55876559718
West_Inner_Mongolia,2025.01.22.03,8996.488666220435
West_Inner_Mongolia,2025.01.22.04,8979.11891835017
West_Inner_Mongolia,2025.01.22.05,9101.700619398176
West_Inner_Mongolia,2025.01.22.06,9216.29278178686
West_Inner_Mongolia,2025.01.22.07,9332.557611811248
West_Inner_Mongolia,2025.01.22.08,9291.577368353439
West_Inner_Mongolia,2025.01.22.09,9367.484802629493
West_Inner_Mongolia,2025.01.22.10,9576.938875338845
West_Inner_Mongolia,2025.01.22.11,9620.449139372105
West_Inner_Mongolia,2025.01.22.12,9657.266460525057
West_Inner_Mongolia,2025.01.22.13,9526.862464857926
West_Inner_Mongolia,2025.01.22.14,9536.129284427487
West_Inner_Mongolia,2025.01.22.15,9576.75458876738
West_Inner_Mongolia,2025.01.22.16,9659.447222826351
West_Inner_Mongolia,2025.01.22.17,9820.90475557096
West_Inner_Mongolia,2025.01.22.18,9875.101368411686
West_Inner_Mongolia,2025.01.22.19,9875.101368411686
West_Inner_Mongolia,2025.01.22.20,9875.101368411686
West_Inner_Mongolia,2025.01.22.21,9820.717514960741
West_Inner_Mongolia,2025.01.22.22,9710.557546870978
West_Inner_Mongolia,2025.01.22.23,9406.975074386814
West_Inner_Mongolia,2025.01.23.00,9264.889673319805
West_Inner_Mongolia,2025.01.23.01,9093.77470618893
West_Inner_Mongolia,2025.01.23.02,9051.55876559718
West_Inner_Mongolia,2025.01.23.03,8996.488666220435
West_Inner_Mongolia,2025.01.23.04,8979.11891835017
West_Inner_Mongolia,2025.01.23.05,9101.700619398176
West_Inner_Mongolia,2025.01.23.06,9216.29278178686
West_Inner_Mongolia,2025.01.23.07,9332.557611811248
West_Inner_Mongolia,2025.01.23.08,9291.577368353439
West_Inner_Mongolia,2025.01.23.09,9367.484802629493
West_Inner_Mongolia,2025.01.23.10,9576.938875338845
West_Inner_Mongolia,2025.01.23.11,9620.449139372105
West_Inner_Mongolia,2025.01.23.12,9657.266460525057
West_Inner_Mongolia,2025.01.23.13,9526.862464857926
West_Inner_Mongolia,2025.01.23.14,9536.129284427487
West_Inner_Mongolia,2025.01.23.15,9576.75458876738
West_Inner_Mongolia,2025.01.23.16,9659.447222826351
West_Inner_Mongolia,2025.01.23.17,9820.90475557096
West_Inner_Mongolia,2025.01.23.18,9875.101368411686
West_Inner_Mongolia,2025.01.23.19,9875.101368411686
West_Inner_Mongolia,2025.01.23.20,9875.101368411686
West_Inner_Mongolia,2025.01.23.21,9820.717514960741
West_Inner_Mongolia,2025.01.23.22,9710.557546870978
West_Inner_Mongolia,2025.01.23.23,9406.975074386814
West_Inner_Mongolia,2025.01.24.00,9264.889673319805
West_Inner_Mongolia,2025.01.24.01,9093.77470618893
West_Inner_Mongolia,2025.01.24.02,9051.55876559718
West_Inner_Mongolia,2025.01.24.03,8996.488666220435
West_Inner_Mongolia,2025.01.24.04,8979.11891835017
West_Inner_Mongolia,2025.01.24.05,9101.700619398176
West_Inner_Mongolia,2025.01.24.06,9216.29278178686
West_Inner_Mongolia,2025.01.24.07,9332.557611811248
West_Inner_Mongolia,2025.01.24.08,9291.577368353439
West_Inner_Mongolia,2025.01.24.09,9367.484802629493
West_Inner_Mongolia,2025.01.24.10,9576.938875338845
West_Inner_Mongolia,2025.01.24.11,9620.449139372105
West_Inner_Mongolia,2025.01.24.12,9657.266460525057
West_Inner_Mongolia,2025.01.24.13,9526.862464857926
West_Inner_Mongolia,2025.01.24.14,9536.129284427487
West_Inner_Mongolia,2025.01.24.15,9576.75458876738
West_Inner_Mongolia,2025.01.24.16,9659.447222826351
West_Inner_Mongolia,2025.01.24.17,9820.90475557096
West_Inner_Mongolia,2025.01.24.18,9875.101368411686
West_Inner_Mongolia,2025.01.24.19,9875.101368411686
West_Inner_Mongolia,2025.01.24.20,9875.101368411686
West_Inner_Mongolia,2025.01.24.21,9820.717514960741
West_Inner_Mongolia,2025.01.24.22,9710.557546870978
West_Inner_Mongolia,2025.01.24.23,9406.975074386814
West_Inner_Mongolia,2025.01.25.00,9264.889673319805
West_Inner_Mongolia,2025.01.25.01,9093.77470618893
West_Inner_Mongolia,2025.01.25.02,9051.55876559718
West_Inner_Mongolia,2025.01.25.03,8996.488666220435
West_Inner_Mongolia,2025.01.25.04,8979.11891835017
West_Inner_Mongolia,2025.01.25.05,9101.700619398176
West_Inner_Mongolia,2025.01.25.06,9216.29278178686
West_Inner_Mongolia,2025.01.25.07,9332.557611811248
West_Inner_Mongolia,2025.01.25.08,9291.577368353439
West_Inner_Mongolia,2025.01.25.09,9367.484802629493
West_Inner_Mongolia,2025.01.25.10,9576.938875338845
West_Inner_Mongolia,2025.01.25.11,9620.449139372105
West_Inner_Mongolia,2025.01.25.12,9657.266460525057
West_Inner_Mongolia,2025.01.25.13,9526.862464857926
West_Inner_Mongolia,2025.01.25.14,9536.129284427487
West_Inner_Mongolia,2025.01.25.15,9576.75458876738
West_Inner_Mongolia,2025.01.25.16,9659.447222826351
West_Inner_Mongolia,2025.01.25.17,9820.90475557096
West_Inner_Mongolia,2025.01.25.18,9875.101368411686
West_Inner_Mongolia,2025.01.25.19,9875.101368411686
West_Inner_Mongolia,2025.01.25.20,9875.101368411686
West_Inner_Mongolia,2025.01.25.21,9820.717514960741
West_Inner_Mongolia,2025.01.25.22,9710.557546870978
West_Inner_Mongolia,2025.01.25.23,9406.975074386814
West_Inner_Mongolia,2025.01.26.00,9264.889673319805
West_Inner_Mongolia,2025.01.26.01,9093.77470618893
West_Inner_Mongolia,2025.01.26.02,9051.55876559718
West_Inner_Mongolia,2025.01.26.03,8996.488666220435
West_Inner_Mongolia,2025.01.26.04,8979.11891835017
West_Inner_Mongolia,2025.01.26.05,9101.700619398176
West_Inner_Mongolia,2025.01.26.06,9216.29278178686
West_Inner_Mongolia,2025.01.26.07,9332.557611811248
West_Inner_Mongolia,2025.01.26.08,9291.577368353439
West_Inner_Mongolia,2025.01.26.09,9367.484802629493
West_Inner_Mongolia,2025.01.26.10,9576.938875338845
West_Inner_Mongolia,2025.01.26.11,9620.449139372105
West_Inner_Mongolia,2025.01.26.12,9657.266460525057
West_Inner_Mongolia,2025.01.26.13,9526.862464857926
West_Inner_Mongolia,2025.01.26.14,9536.129284427487
West_Inner_Mongolia,2025.01.26.15,9576.75458876738
West_Inner_Mongolia,2025.01.26.16,9659.447222826351
West_Inner_Mongolia,2025.01.26.17,9820.90475557096
West_Inner_Mongolia,2025.01.26.18,9875.101368411686
West_Inner_Mongolia,2025.01.26.19,9875.101368411686
West_Inner_Mongolia,2025.01.26.20,9875.101368411686
West_Inner_Mongolia,2025.01.26.21,9820.717514960741
West_Inner_Mongolia,2025.01.26.22,9710.557546870978
West_Inner_Mongolia,2025.01.26.23,9406.975074386814
West_Inner_Mongolia,2025.01.27.00,9264.889673319805
West_Inner_Mongolia,2025.01.27.01,9093.77470618893
West_Inner_Mongolia,2025.01.27.02,9051.55876559718
West_Inner_Mongolia,2025.01.27.03,8996.488666220435
West_Inner_Mongolia,2025.01.27.04,8979.11891835017
West_Inner_Mongolia,2025.01.27.05,9101.700619398176
West_Inner_Mongolia,2025.01.27.06,9216.29278178686
West_Inner_Mongolia,2025.01.27.07,9332.557611811248
West_Inner_Mongolia,2025.01.27.08,9291.577368353439
West_Inner_Mongolia,2025.01.27.09,9367.484802629493
West_Inner_Mongolia,2025.01.27.10,9576.938875338845
West_Inner_Mongolia,2025.01.27.11,9620.449139372105
West_Inner_Mongolia,2025.01.27.12,9657.266460525057
West_Inner_Mongolia,2025.01.27.13,9526.862464857926
West_Inner_Mongolia,2025.01.27.14,9536.129284427487
West_Inner_Mongolia,2025.01.27.15,9576.75458876738
West_Inner_Mongolia,2025.01.27.16,9659.447222826351
West_Inner_Mongolia,2025.01.27.17,9820.90475557096
West_Inner_Mongolia,2025.01.27.18,9875.101368411686
West_Inner_Mongolia,2025.01.27.19,9875.101368411686
West_Inner_Mongolia,2025.01.27.20,9875.101368411686
West_Inner_Mongolia,2025.01.27.21,9820.717514960741
West_Inner_Mongolia,2025.01.27.22,9710.557546870978
West_Inner_Mongolia,2025.01.27.23,9406.975074386814
West_Inner_Mongolia,2025.01.28.00,9264.889673319805
West_Inner_Mongolia,2025.01.28.01,9093.77470618893
West_Inner_Mongolia,2025.01.28.02,9051.55876559718
West_Inner_Mongolia,2025.01.28.03,8996.488666220435
West_Inner_Mongolia,2025.01.28.04,8979.11891835017
West_Inner_Mongolia,2025.01.28.05,9101.700619398176
West_Inner_Mongolia,2025.01.28.06,9216.29278178686
West_Inner_Mongolia,2025.01.28.07,9332.557611811248
West_Inner_Mongolia,2025.01.28.08,9291.577368353439
West_Inner_Mongolia,2025.01.28.09,9367.484802629493
West_Inner_Mongolia,2025.01.28.10,9576.938875338845
West_Inner_Mongolia,2025.01.28.11,9620.449139372105
West_Inner_Mongolia,2025.01.28.12,9657.266460525057
West_Inner_Mongolia,2025.01.28.13,9526.862464857926
West_Inner_Mongolia,2025.01.28.14,9536.129284427487
West_Inner_Mongolia,2025.01.28.15,9576.75458876738
West_Inner_Mongolia,2025.01.28.16,9659.447222826351
West_Inner_Mongolia,2025.01.28.17,9820.90475557096
West_Inner_Mongolia,2025.01.28.18,9875.101368411686
West_Inner_Mongolia,2025.01.28.19,9875.101368411686
West_Inner_Mongolia,2025.01.28.20,9875.101368411686
West_Inner_Mongolia,2025.01.28.21,9820.717514960741
West_Inner_Mongolia,2025.01.28.22,9710.557546870978
West_Inner_Mongolia,2025.01.28.23,9406.975074386814
East_Inner_Mongolia,2025.01.22.00,8560.723866739565
East_Inner_Mongolia,2025.01.22.01,8317.628519004715
East_Inner_Mongolia,2025.01.22.02,8317.652833015996
East_Inner_Mongolia,2025.01.22.03,8216.24454558394
East_Inner_Mongolia,2025.01.22.04,8263.966359944614
East_Inner_Mongolia,2025.01.22.05,8387.975770645535
East_Inner_Mongolia,2025.01.22.06,9422.569899433756
East_Inner_Mongolia,2025.01.22.07,9747.789569618162
East_Inner_Mongolia,2025.01.22.08,9479.428555658838
East_Inner_Mongolia,2025.01.22.09,9615.41295776498
East_Inner_Mongolia,2025.01.22.10,9805.41650315289
East_Inner_Mongolia,2025.01.22.11,10288.501367723966
East_Inner_Mongolia,2025.01.22.12,9950.163493136753
East_Inner_Mongolia,2025.01.22.13,9559.886573017702
East_Inner_Mongolia,2025.01.22.14,9580.201043057652
East_Inner_Mongolia,2025.01.22.15,9693.270057618309
East_Inner_Mongolia,2025.01.22.16,9803.232105111592
East_Inner_Mongolia,2025.01.22.17,10261.06789152196
East_Inner_Mongolia,2025.01.22.18,10549.902893613918
East_Inner_Mongolia,2025.01.22.19,10260.487763757534
East_Inner_Mongolia,2025.01.22.20,10207.916553932453
East_Inner_Mongolia,2025.01.22.21,10043.028473260092
East_Inner_Mongolia,2025.01.22.22,9790.686984226957
East_Inner_Mongolia,2025.01.22.23,9110.595002851052
East_Inner_Mongolia,2025.01.23.00,8560.723866739565
East_Inner_Mongolia,2025.01.23.01,8317.628519004715
East_Inner_Mongolia,2025.01.23.02,8317.652833015996
East_Inner_Mongolia,2025.01.23.03,8216.24454558394
East_Inner_Mongolia,2025.01.23.04,8263.966359944614
East_Inner_Mongolia,2025.01.23.05,8387.975770645535
East_Inner_Mongolia,2025.01.23.06,9422.569899433756
East_Inner_Mongolia,2025.01.23.07,9747.789569618162
East_Inner_Mongolia,2025.01.23.08,9479.428555658838
East_Inner_Mongolia,2025.01.23.09,9615.41295776498
East_Inner_Mongolia,2025.01.23.10,9805.41650315289
East_Inner_Mongolia,2025.01.23.11,10288.501367723966
East_Inner_Mongolia,2025.01.23.12,9950.163493136753
East_Inner_Mongolia,2025.01.23.13,9559.886573017702
East_Inner_Mongolia,2025.01.23.14,9580.201043057652
East_Inner_Mongolia,2025.01.23.15,9693.270057618309
East_Inner_Mongolia,2025.01.23.16,9803.232105111592
East_Inner_Mongolia,2025.01.23.17,10261.06789152196
East_Inner_Mongolia,2025.01.23.18,10549.902893613918
East_Inner_Mongolia,2025.01.23.19,10260.487763757534
East_Inner_Mongolia,2025.01.23.20,10207.916553932453
East_Inner_Mongolia,2025.01.23.21,10043.028473260092
East_Inner_Mongolia,2025.01.23.22,9790.686984226957
East_Inner_Mongolia,2025.01.23.23,9110.595002851052
East_Inner_Mongolia,2025.01.24.00,8560.723866739565
East_Inner_Mongolia,2025.01.24.01,8317.628519004715
East_Inner_Mongolia,2025.01.24.02,8317.652833015996
East_Inner_Mongolia,2025.01.24.03,8216.24454558394
East_Inner_Mongolia,2025.01.24.04,8263.966359944614
East_Inner_Mongolia,2025.01.24.05,8387.975770645535
East_Inner_Mongolia,2025.01.24.06,9422.569899433756
East_Inner_Mongolia,2025.01.24.07,9747.789569618162
East_Inner_Mongolia,2025.01.24.08,9479.428555658838
East_Inner_Mongolia,2025.01.24.09,9615.41295776498
East_Inner_Mongolia,2025.01.24.10,9805.41650315289
East_Inner_Mongolia,2025.01.24.11,10288.501367723966
East_Inner_Mongolia,2025.01.24.12,9950.163493136753
East_Inner_Mongolia,2025.01.24.13,9559.886573017702
East_Inner_Mongolia,2025.01.24.14,9580.201043057652
East_Inner_Mongolia,2025.01.24.15,9693.270057618309
East_Inner_Mongolia,2025.01.24.16,9803.232105111592
East_Inner_Mongolia,2025.01.24.17,10261.06789152196
East_Inner_Mongolia,2025.01.24.18,10549.902893613918
East_Inner_Mongolia,2025.01.24.19,10260.487763757534
East_Inner_Mongolia,2025.01.24.20,10207.916553932453
East_Inner_Mongolia,2025.01.24.21,10043.028473260092
East_Inner_Mongolia,2025.01.24.22,9790.686984226957
East_Inner_Mongolia,2025.01.24.23,9110.595002851052
East_Inner_Mongolia,2025.01.25.00,8560.723866739565
East_Inner_Mongolia,2025.01.25.01,8317.628519004715
East_Inner_Mongolia,2025.01.25.02,8317.652833015996
East_Inner_Mongolia,2025.01.25.03,8216.24454558394
East_Inner_Mongolia,2025.01.25.04,8263.966359944614
East_Inner_Mongolia,2025.01.25.05,8387.975770645535
East_Inner_Mongolia,2025.01.25.06,9422.569899433756
East_Inner_Mongolia,2025.01.25.07,9747.789569618162
East_Inner_Mongolia,2025.01.25.08,9479.428555658838
East_Inner_Mongolia,2025.01.25.09,9615.41295776498
East_Inner_Mongolia,2025.01.25.10,9805.41650315289
East_Inner_Mongolia,2025.01.25.11,10288.501367723966
East_Inner_Mongolia,2025.01.25.12,9950.163493136753
East_Inner_Mongolia,2025.01.25.13,9559.886573017702
East_Inner_Mongolia,2025.01.25.14,9580.201043057652
East_Inner_Mongolia,2025.01.25.15,9693.270057618309
East_Inner_Mongolia,2025.01.25.16,9803.232105111592
East_Inner_Mongolia,2025.01.25.17,10261.06789152196
East_Inner_Mongolia,2025.01.25.18,10549.902893613918
East_Inner_Mongolia,2025.01.25.19,10260.487763757534
East_Inner_Mongolia,2025.01.25.20,10207.916553932453
East_Inner_Mongolia,2025.01.25.21,10043.028473260092
East_Inner_Mongolia,2025.01.25.22,9790.686984226957
East_Inner_Mongolia,2025.01.25.23,9110.595002851052
East_Inner_Mongolia,2025.01.26.00,8560.723866739565
East_Inner_Mongolia,2025.01.26.01,8317.628519004715
East_Inner_Mongolia,2025.01.26.02,8317.652833015996
East_Inner_Mongolia,2025.01.26.03,8216.24454558394
East_Inner_Mongolia,2025.01.26.04,8263.966359944614
East_Inner_Mongolia,2025.01.26.05,8387.975770645535
East_Inner_Mongolia,2025.01.26.06,9422.569899433756
East_Inner_Mongolia,2025.01.26.07,9747.789569618162
East_Inner_Mongolia,2025.01.26.08,9479.428555658838
East_Inner_Mongolia,2025.01.26.09,9615.41295776498
East_Inner_Mongolia,2025.01.26.10,9805.41650315289
East_Inner_Mongolia,2025.01.26.11,10288.501367723966
East_Inner_Mongolia,2025.01.26.12,9950.163493136753
East_Inner_Mongolia,2025.01.26.13,9559.886573017702
East_Inner_Mongolia,2025.01.26.14,9580.201043057652
East_Inner_Mongolia,2025.01.26.15,9693.270057618309
East_Inner_Mongolia,2025.01.26.16,9803.232105111592
East_Inner_Mongolia,2025.01.26.17,10261.06789152196
East_Inner_Mongolia,2025.01.26.18,10549.902893613918
East_Inner_Mongolia,2025.01.26.19,10260.487763757534
East_Inner_Mongolia,2025.01.26.20,10207.916553932453
East_Inner_Mongolia,2025.01.26.21,10043.028473260092
East_Inner_Mongolia,2025.01.26.22,9790.686984226957
East_Inner_Mongolia,2025.01.26.23,9110.595002851052
East_Inner_Mongolia,2025.01.27.00,8560.723866739565
East_Inner_Mongolia,2025.01.27.01,8317.628519004715
East_Inner_Mongolia,2025.01.27.02,8317.652833015996
East_Inner_Mongolia,2025.01.27.03,8216.24454558394
East_Inner_Mongolia,2025.01.27.04,8263.966359944614
East_Inner_Mongolia,2025.01.27.05,8387.975770645535
East_Inner_Mongolia,2025.01.27.06,9422.569899433756
East_Inner_Mongolia,2025.01.27.07,9747.789569618162
East_Inner_Mongolia,2025.01.27.08,9479.428555658838
East_Inner_Mongolia,2025.01.27.09,9615.41295776498
East_Inner_Mongolia,2025.01.27.10,9805.41650315289
East_Inner_Mongolia,2025.01.27.11,10288.501367723966
East_Inner_Mongolia,2025.01.27.12,9950.163493136753
East_Inner_Mongolia,2025.01.27.13,9559.886573017702
East_Inner_Mongolia,2025.01.27.14,9580.201043057652
East_Inner_Mongolia,2025.01.27.15,9693.270057618309
East_Inner_Mongolia,2025.01.27.16,9803.232105111592
East_Inner_Mongolia,2025.01.27.17,10261.06789152196
East_Inner_Mongolia,2025.01.27.18,10549.902893613918
East_Inner_Mongolia,2025.01.27.19,10260.487763757534
East_Inner_Mongolia,2025.01.27.20,10207.916553932453
East_Inner_Mongolia,2025.01.27.21,10043.028473260092
East_Inner_Mongolia,2025.01.27.22,9790.686984226957
East_Inner_Mongolia,2025.01.27.23,9110.595002851052
East_Inner_Mongolia,2025.01.28.00,8560.723866739565
East_Inner_Mongolia,2025.01.28.01,8317.628519004715
East_Inner_Mongolia,2025.01.28.02,8317.652833015996
East_Inner_Mongolia,2025.01.28.03,8216.24454558394
East_Inner_Mongolia,2025.01.28.04,8263.966359944614
East_Inner_Mongolia,2025.01.28.05,8387.975770645535
East_Inner_Mongolia,2025.01.28.06,9422.569899433756
East_Inner_Mongolia,2025.01.28.07,9747.789569618162
East_Inner_Mongolia,2025.01.28.08,9479.428555658838
East_Inner_Mongolia,2025.01.28.09,9615.41295776498
East_Inner_Mongolia,2025.01.28.10,9805.41650315289
East_Inner_Mongolia,2025.01.28.11,10288.501367723966
East_Inner_Mongolia,2025.01.28.12,9950.163493136753
East_Inner_Mongolia,2025.01.28.13,9559.886573017702
East_Inner_Mongolia,2025.01.28.14,9580.201043057652
East_Inner_Mongolia,2025.01.28.15,9693.270057618309
East_Inner_Mongolia,2025.01.28.16,9803.232105111592
East_Inner_Mongolia,2025.01.28.17,10261.06789152196
East_Inner_Mongolia,2025.01.28.18,10549.902893613918
East_Inner_Mongolia,2025.01.28.19,10260.487763757534
East_Inner_Mongolia,2025.01.28.20,10207.916553932453
East_Inner_Mongolia,2025.01.28.21,10043.028473260092
East_Inner_Mongolia,2025.01.28.22,9790.686984226957
East_Inner_Mongolia,2025.01.28.23,9110.595002851052
Heilongjiang,2025.01.22.00,8629.547634090799
Heilongjiang,2025.01.22.01,8345.385694744662
Heilongjiang,2025.01.22.02,8216.398590032542
Heilongjiang,2025.01.22.03,8153.075493706204
Heilongjiang,2025.01.22.04,8281.863825366794
Heilongjiang,2025.01.22.05,9120.365884876299
Heilongjiang,2025.01.22.06,10366.593854852468
Heilongjiang,2025.01.22.07,10743.118840243573
Heilongjiang,2025.01.22.08,10753.9393313702
Heilongjiang,2025.01.22.09,11028.905910386296
Heilongjiang,2025.01.22.10,11325.688699270897
Heilongjiang,2025.01.22.11,12011.14021819206
Heilongjiang,2025.01.22.12,11085.821921731318
Heilongjiang,2025.01.22.13,10682.07642922914
Heilongjiang,2025.01.22.14,10872.632867034925
Heilongjiang,2025.01.22.15,10873.86516081571
Heilongjiang,2025.01.22.16,11503.35190401749
Heilongjiang,2025.01.22.17,12137.065176954535
Heilongjiang,2025.01.22.18,11475.898916704007
Heilongjiang,2025.01.22.19,11221.565079575064
Heilongjiang,2025.01.22.20,11381.32582165597
Heilongjiang,2025.01.22.21,10715.366454119312
Heilongjiang,2025.01.22.22,9855.738685641
Heilongjiang,2025.01.22.23,9065.965021819175
Heilongjiang,2025.01.23.00,8629.547634090799
Heilongjiang,2025.01.23.01,8345.385694744662
Heilongjiang,2025.01.23.02,8216.398590032542
Heilongjiang,2025.01.23.03,8153.075493706204
Heilongjiang,2025.01.23.04,8281.863825366794
Heilongjiang,2025.01.23.05,9120.365884876299
Heilongjiang,2025.01.23.06,10366.593854852468
Heilongjiang,2025.01.23.07,10743.118840243573
Heilongjiang,2025.01.23.08,10753.9393313702
Heilongjiang,2025.01.23.09,11028.905910386296
Heilongjiang,2025.01.23.10,11325.688699270897
Heilongjiang,2025.01.23.11,12011.14021819206
Heilongjiang,2025.01.23.12,11085.821921731318
Heilongjiang,2025.01.23.13,10682.07642922914
Heilongjiang,2025.01.23.14,10872.632867034925
Heilongjiang,2025.01.23.15,10873.86516081571
Heilongjiang,2025.01.23.16,11503.35190401749
Heilongjiang,2025.01.23.17,12137.065176954535
Heilongjiang,2025.01.23.18,11475.898916704007
Heilongjiang,2025.01.23.19,11221.565079575064
Heilongjiang,2025.01.23.20,11381.32582165597
Heilongjiang,2025.01.23.21,10715.366454119312
Heilongjiang,2025.01.23.22,9855.738685641
Heilongjiang,2025.01.23.23,9065.965021819175
Heilongjiang,2025.01.24.00,8629.547634090799
Heilongjiang,2025.01.24.01,8345.385694744662
Heilongjiang,2025.01.24.02,8216.398590032542
Heilongjiang,2025.01.24.03,8153.075493706204
Heilongjiang,2025.01.24.04,8281.863825366794
Heilongjiang,2025.01.24.05,9120.365884876299
Heilongjiang,2025.01.24.06,10366.593854852468
Heilongjiang,2025.01.24.07,10743.118840243573
Heilongjiang,2025.01.24.08,10753.9393313702
Heilongjiang,2025.01.24.09,11028.905910386296
Heilongjiang,2025.01.24.10,11325.688699270897
Heilongjiang,2025.01.24.11,12011.14021819206
Heilongjiang,2025.01.24.12,11085.821921731318
Heilongjiang,2025.01.24.13,10682.07642922914
Heilongjiang,2025.01.24.14,10872.632867034925
Heilongjiang,2025.01.24.15,10873.86516081571
Heilongjiang,2025.01.24.16,11503.35190401749
Heilongjiang,2025.01.24.17,12137.065176954535
Heilongjiang,2025.01.24.18,11475.898916704007
Heilongjiang,2025.01.24.19,11221.565079575064
Heilongjiang,2025.01.24.20,11381.32582165597
Heilongjiang,2025.01.24.21,10715.366454119312
Heilongjiang,2025.01.24.22,9855.738685641
Heilongjiang,2025.01.24.23,9065.965021819175
Heilongjiang,2025.01.25.00,8629.547634090799
Heilongjiang,2025.01.25.01,8345.385694744662
Heilongjiang,2025.01.25.02,8216.398590032542
Heilongjiang,2025.01.25.03,8153.075493706204
Heilongjiang,2025.01.25.04,8281.863825366794
Heilongjiang,2025.01.25.05,9120.365884876299
Heilongjiang,2025.01.25.06,10366.593854852468
Heilongjiang,2025.01.25.07,10743.118840243573
Heilongjiang,2025.01.25.08,10753.9393313702
Heilongjiang,2025.01.25.09,11028.905910386296
Heilongjiang,2025.01.25.10,11325.688699270897
Heilongjiang,2025.01.25.11,12011.14021819206
Heilongjiang,2025.01.25.12,11085.821921731318
Heilongjiang,2025.01.25.13,10682.07642922914
Heilongjiang,2025.01.25.14,10872.632867034925
Heilongjiang,2025.01.25.15,10873.86516081571
Heilongjiang,2025.01.25.16,11503.35190401749
Heilongjiang,2025.01.25.17,12137.065176954535
Heilongjiang,2025.01.25.18,11475.898916704007
Heilongjiang,2025.01.25.19,11221.565079575064
Heilongjiang,2025.01.25.20,11381.32582165597
Heilongjiang,2025.01.25.21,10715.366454119312
Heilongjiang,2025.01.25.22,9855.738685641
Heilongjiang,2025.01.25.23,9065.965021819175
Heilongjiang,2025.01.26.00,8629.547634090799
Heilongjiang,2025.01.26.01,8345.385694744662
Heilongjiang,2025.01.26.02,8216.398590032542
Heilongjiang,2025.01.26.03,8153.075493706204
Heilongjiang,2025.01.26.04,8281.863825366794
Heilongjiang,2025.01.26.05,9120.365884876299
Heilongjiang,2025.01.26.06,10366.593854852468
Heilongjiang,2025.01.26.07,10743.118840243573
Heilongjiang,2025.01.26.08,10753.9393313702
Heilongjiang,2025.01.26.09,11028.905910386296
Heilongjiang,2025.01.26.10,11325.688699270897
Heilongjiang,2025.01.26.11,12011.14021819206
Heilongjiang,2025.01.26.12,11085.821921731318
Heilongjiang,2025.01.26.13,10682.07642922914
Heilongjiang,2025.01.26.14,10872.632867034925
Heilongjiang,2025.01.26.15,10873.86516081571
Heilongjiang,2025.01.26.16,11503.35190401749
Heilongjiang,2025.01.26.17,12137.065176954535
Heilongjiang,2025.01.26.18,11475.898916704007
Heilongjiang,2025.01.26.19,11221.565079575064
Heilongjiang,2025.01.26.20,11381.32582165597
Heilongjiang,2025.01.26.21,10715.366454119312
Heilongjiang,2025.01.26.22,9855.738685641
Heilongjiang,2025.01.26.23,9065.965021819175
Heilongjiang,2025.01.27.00,8629.547634090799
Heilongjiang,2025.01.27.01,8345.385694744662
Heilongjiang,2025.01.27.02,8216.398590032542
